URL;PublicationDate;ReferenceNumber;ReferenceURL;Initiative;Name;Keywords;Topics
http://docs.opengeospatial.org/per/17-022.html;2018;17-022;http://www.opengis.net/doc/PER/t13-NA001;Testbed-13;OGC Testbed-13: NA001 Climate Data Accessibility for Adaptation Planning;WCS,Services,Video,Workflows,Data Formats,Events,Aeronautical,GML,Data Modeling,WMS,;Domains.ClimateChange
http://docs.opengeospatial.org/per/17-023.html;2018;17-023;http://www.opengis.net/doc/PER/t13-ES001;Testbed-13;OGC Testbed-13: EP Application Package ER;Services,Mapping,Cloud,Platforms,OWS Context,GML,Atom,Data Modeling,Events,Workflows,;Architecture.Cloud, Architecture.BigData, Architecture.Platforms
http://docs.opengeospatial.org/per/17-024.html;2018;17-024;http://www.opengis.net/doc/PER/t13-ES002;Testbed-13;OGC Testbed-13: Application Deployment and Execution Service ER;Services,Platforms,Cloud,REST,JSON,Security,Workflows,Events,XML,OWS Context,;Architecture.Cloud, Architecture.BigData, Architecture.Platforms
http://docs.opengeospatial.org/per/17-025r2.html;2018;17-025r2;http://www.opengis.net/doc/PER/t13-FA003;Testbed-13;OGC Testbed-13: Quality Assessment Service ER;Services,Data quality,Profiling,Aviation,Architecture,Workflows,Domains,Registries,Aeronautical,Taxonomy,;Domains.Aviation
http://docs.opengeospatial.org/per/17-026r1.html;2018;17-026r1;http://www.opengis.net/doc/PER/t13-NG004;Testbed-13;OGC Testbed-13: Disconnected Networks Engineering Report;Events,Services,DDIL,Messaging,WFS,Security,PubSub,Synchronization,WCS,CSW,;Clients.DDIL
http://docs.opengeospatial.org/per/17-027.html;2018;17-027;http://www.opengis.net/doc/PER/t13-UG001;Testbed-13;OGC Testbed-13: GeoPackage Engineering Report;Mapping,Services,WMS,WMTS,Portrayal,GML,Events,Governance,XML,JSON,;DataStorage.GeoPackage
http://docs.opengeospatial.org/per/17-028.html;2018;17-028;http://www.opengis.net/doc/PER/t13-NG007;Testbed-13;OGC Testbed-13: Asynchronous Services ER;Services,WFS,Messaging,PubSub,JSON,Events,Architecture,Governance,Asynchronous Communication,GML,;Clients.Communication, Architecture.AsynchronousCommuniction
http://docs.opengeospatial.org/per/17-029r1.html;2018;17-029r1;http://www.opengis.net/doc/PER/t13-NG009;Testbed-13;OGC Testbed-13: Workflows ER;Workflows,Services,Security,CSW,Catalog,XML,Data quality,WFS,WCS,Coverage,;Architecture.Security, Architecture.Workflows
https://portal.opengeospatial.org/files/?artifact_id=76559&version=1;2017;17-031;http://www.opengis.net/doc/IS/gss/1.0;Testbed-13;OGC Geo-Synchronization Standard ;Events,Services,XML,Messaging,Atom,SOAP,Synchronization,REST,OpenSearch,GML,;Architecture.Synchronization
http://docs.opengeospatial.org/per/17-032r2.html;2018;17-032r2;http://www.opengis.net/doc/PER/t13-FA001;Testbed-13;OGC Testbed-13: Aviation Abstract Quality Model Engineering Report;Aviation,Services,Data quality,Domains,Aeronautical,AIXM,Quality of Service,Governance,FIXM,WXXM,;Domains.Aviation
http://docs.opengeospatial.org/per/17-035.html;2018;17-035;http://www.opengis.net/doc/PER/t13-NR001;Testbed-13;OGC Testbed-13: Cloud ER;Cloud,Services,WMS,Architecture,Security,WCS,Mapping,Big Data,OpenSearch,Domains,;Architecture.Cloud, Architecture.BigData, Architecture.Platforms
http://docs.opengeospatial.org/per/17-036.html;2018;17-036;http://www.opengis.net/doc/PER/t13-FA004;Testbed-13;OGC Testbed-13: Geospatial Taxonomies ER;Services,Taxonomy,Registries,RDF,Aviation,Semantic,Architecture,Coverage,Governance,Events,;Domains.Aviation
http://docs.opengeospatial.org/per/17-037.html;2018;17-037;http://www.opengis.net/doc/PER/t13-NG005;Testbed-13;OGC Testbed-13: SWAP Engineering Report;WFS,Services,Apache Avro,GML,Events,Architecture,JSON,XML,Vector Tiles,Mapping,;Clients.Communication
http://docs.opengeospatial.org/per/17-038.html;2018;17-038;http://www.opengis.net/doc/PER/t13-DG001;Testbed-13;OGC Testbed-13: Fit-for-Purpose Engineering Report;Services,WMS,WFS,WCS,Platforms,OWS Context,Fit-for-purpose,GML,Profiling,Architecture,;Architecture.Fit-for-Purpose
http://docs.opengeospatial.org/per/17-040.html;2018;17-040;http://www.opengis.net/doc/PER/t13-UG002;Testbed-13;OGC Testbed-13: DCAT/SRIM Engineering Report;DCAT,RDF,Registries,Semantic,Services,Mapping,CSW,REST,PubSub,Catalog,;Clients.Portrayal, Semantic.Registries
http://docs.opengeospatial.org/per/17-041.html;2018;17-041;http://www.opengis.net/doc/PER/t13-DS001;Testbed-13;OGC Testbed-13: Vector Tiles Engineering Report;Vector Tiles,Services,WFS,Mapping,WMTS,GML,GeoJSON,Coverage,WMS,Profiling,;DataModels.Vector Tiling
http://docs.opengeospatial.org/per/17-042.html;2018;17-042;http://www.opengis.net/doc/PER/t13-NG001;Testbed-13;OGC Testbed-13: CDB Engineering Report;CDB,WFS,NAS,WCS,GML,Profiling,Mapping,Services,Architecture,Data Modeling,;DataModels.CDB
http://docs.opengeospatial.org/per/17-043.html;2018;17-043;http://www.opengis.net/doc/PER/t13-NG010;Testbed-13;OGC Testbed-13: Executable Test Suites and Reference Implementations for NSG WMTS 1.0 and WFS 2.0 Profiles with Extension;Profiling,WFS,WMTS,Services,CITE,REST,Compliance,Mapping,Architecture,Events,;Compliance.WMTS, Compliance.WFS
http://docs.opengeospatial.org/per/17-045.html;2018;17-045;http://www.opengis.net/doc/PER/t13-NG008;Testbed-13;OGC Testbed-13: Portrayal Engineering Report;Portrayal,Services,Ontology,JSON,Mapping,Semantic,RDF,Linked Data,REST,XML,;Clients.Portrayal
http://docs.opengeospatial.org/per/17-046.html;2018;17-046;http://www.opengis.net/doc/PER/t13-NG002;Testbed-13;OGC Testbed-13: 3D Tiles and I3S Interoperability and Performance ER;3D Tiles,CityGML,I3S,CDB,Mapping,Services,Portrayal,ADE,Domains,Events,;DataModels.3DTiles, DataModels.I3S
http://docs.opengeospatial.org/per/17-048.html;2017;17-048;http://www.opengis.net/doc/PER/uicds;Underground Infrastructure Concept Development Study;OGC Underground Infrastructure Concept Study Engineering Report;Data Modeling,Services,Mapping,Governance,Architecture,Platforms,Security,CityGML,Data quality,ADE,;Domains.SmartCities
http://www.opengeospatial.org/pub/ArcticSDP/r2/er.html;2017;17-068;na;ArcticSDP;OGC Arctic Spatial Data Pilot Phase 2 Report;Arctic,Services,Catalog,Mapping,Video,Semantic,Security,Architecture,WMS,Governance,;Domains.Arctic
http://docs.opengeospatial.org/per/17-078.html;2018;17-078;http://www.opengis.net/doc/PER/t13-AB001;Testbed-13;OGC Testbed-13: Concepts of Data and Standards for Mass Migration Engineering Report;Services,WMS,Platforms,WFS,WCS,Mass Migration,Security,Mapping,JSON,Governance,;Domains.Mass Migration
http://docs.opengeospatial.org/per/17-088r1.html;2018;17-088r1;http://www.opengis.net/doc/PER/sdrraasse;Strengthening Disaster Risk Reduction Across the Americas Summit - Simulated Exercise;Strengthening Disaster Risk Reduction Across the Americas Summit - Simulated Exercise Engineering Report;Events,Disaster Management,Governance,Mapping,Services,Messaging,Cloud,Security,;Domains.DisasterManagement
;;;;;;;
;;;;;;;
